Effective Radius [µm], Depth [m], IWC [g/m³], SW RF [W/m²]
1.165098e+01,1.846579e+02,1.675170e-03,-4.103900e+00
1.249679e+01,1.712587e+02,1.446995e-03,-2.994100e+00
1.346901e+01,1.546759e+02,1.229358e-03,-2.152500e+00
1.451018e+01,1.337305e+02,1.028575e-03,-1.442100e+00
1.539840e+01,1.058642e+02,8.481336e-04,-8.981000e-01
1.484267e+01,6.240759e+01,6.643673e-04,-4.521000e-01
1.616127e+01,7.032539e+01,6.591858e-04,-4.616000e-01
1.676638e+01,1.192954e+02,8.415190e-04,-9.183000e-01
1.579925e+01,1.506973e+02,1.020553e-03,-1.468100e+00
1.466558e+01,1.743000e+02,1.219770e-03,-2.156700e+00
1.360699e+01,1.929867e+02,1.435710e-03,-3.060300e+00
1.268604e+01,2.080860e+02,1.662105e-03,-4.086300e+00
1.191378e+01,2.203366e+02,1.890536e-03,-5.313000e+00
1.128457e+01,2.301939e+02,2.110903e-03,-6.617200e+00
1.078806e+01,2.379554e+02,2.312124e-03,-7.871800e+00
1.041379e+01,2.438214e+02,2.483051e-03,-8.974800e+00
1.015296e+01,2.479264e+02,2.613511e-03,-9.831300e+00
9.999080e+00,2.503571e+02,2.695331e-03,-1.036300e+01
9.948224e+00,2.511621e+02,2.723215e-03,-1.058540e+01
9.999080e+00,2.503571e+02,2.695331e-03,-1.036300e+01
1.015296e+01,2.479264e+02,2.613511e-03,-9.831300e+00
1.041379e+01,2.438214e+02,2.483051e-03,-8.974800e+00
1.078806e+01,2.379554e+02,2.312124e-03,-7.871800e+00
1.128457e+01,2.301939e+02,2.110903e-03,-6.617200e+00
1.191378e+01,2.203366e+02,1.890536e-03,-5.313000e+00
1.268604e+01,2.080860e+02,1.662105e-03,-4.086300e+00
1.360699e+01,1.929867e+02,1.435710e-03,-3.060300e+00
1.466558e+01,1.743000e+02,1.219770e-03,-2.156700e+00
1.579925e+01,1.506973e+02,1.020553e-03,-1.468100e+00
1.676638e+01,1.192954e+02,8.415190e-04,-9.183000e-01
1.616127e+01,7.032539e+01,6.591858e-04,-4.616000e-01
1.755354e+01,7.931558e+01,6.533985e-04,-4.693000e-01
1.821078e+01,1.345458e+02,8.341310e-04,-9.336000e-01
1.716034e+01,1.699620e+02,1.011593e-03,-1.505700e+00
1.592901e+01,1.965820e+02,1.209062e-03,-2.221000e+00
1.477921e+01,2.176575e+02,1.423105e-03,-3.088400e+00
1.377892e+01,2.346870e+02,1.647513e-03,-4.182000e+00
1.294014e+01,2.485038e+02,1.873938e-03,-5.372400e+00
1.225672e+01,2.596212e+02,2.092370e-03,-6.647100e+00
1.171744e+01,2.683749e+02,2.291825e-03,-7.957300e+00
1.131093e+01,2.749908e+02,2.461251e-03,-9.142300e+00
1.102763e+01,2.796206e+02,2.590566e-03,-1.007640e+01
1.086049e+01,2.823620e+02,2.671667e-03,-1.063910e+01
1.080525e+01,2.832699e+02,2.699307e-03,-1.084430e+01
1.086049e+01,2.823620e+02,2.671667e-03,-1.063910e+01
1.102763e+01,2.796206e+02,2.590566e-03,-1.007640e+01
1.131093e+01,2.749908e+02,2.461251e-03,-9.142300e+00
1.171744e+01,2.683749e+02,2.291825e-03,-7.957300e+00
1.225672e+01,2.596212e+02,2.092370e-03,-6.647100e+00
1.294014e+01,2.485038e+02,1.873938e-03,-5.372400e+00
1.377892e+01,2.346870e+02,1.647513e-03,-4.182000e+00
1.477921e+01,2.176575e+02,1.423105e-03,-3.088400e+00
1.592901e+01,1.965820e+02,1.209062e-03,-2.221000e+00
1.716034e+01,1.699620e+02,1.011593e-03,-1.505700e+00
1.821078e+01,1.345458e+02,8.341310e-04,-9.336000e-01
1.755354e+01,7.931558e+01,6.533985e-04,-4.693000e-01
1.903106e+01,8.954396e+01,6.472147e-04,-4.710000e-01
1.974362e+01,1.518965e+02,8.262368e-04,-9.233000e-01
1.860476e+01,1.918799e+02,1.002019e-03,-1.520100e+00
1.726978e+01,2.219328e+02,1.197619e-03,-2.283200e+00
1.602321e+01,2.457262e+02,1.409637e-03,-3.187100e+00
1.493873e+01,2.649518e+02,1.631921e-03,-4.213100e+00
1.402933e+01,2.805503e+02,1.856203e-03,-5.485300e+00
1.328839e+01,2.931014e+02,2.072568e-03,-6.769900e+00
1.270372e+01,3.029840e+02,2.270135e-03,-8.010500e+00
1.226300e+01,3.104530e+02,2.437958e-03,-9.176900e+00
1.195585e+01,3.156799e+02,2.566049e-03,-1.018390e+01
1.177464e+01,3.187749e+02,2.646383e-03,-1.081020e+01
1.171475e+01,3.197999e+02,2.673761e-03,-1.102610e+01
1.177464e+01,3.187749e+02,2.646383e-03,-1.081020e+01
1.195585e+01,3.156799e+02,2.566049e-03,-1.018390e+01
1.226300e+01,3.104530e+02,2.437958e-03,-9.176900e+00
1.270372e+01,3.029840e+02,2.270135e-03,-8.010500e+00
1.328839e+01,2.931014e+02,2.072568e-03,-6.769900e+00
1.402933e+01,2.805503e+02,1.856203e-03,-5.485300e+00
1.493873e+01,2.649518e+02,1.631921e-03,-4.213100e+00
1.602321e+01,2.457262e+02,1.409637e-03,-3.187100e+00
1.726978e+01,2.219328e+02,1.197619e-03,-2.283200e+00
1.860476e+01,1.918799e+02,1.002019e-03,-1.520100e+00
1.974362e+01,1.518965e+02,8.262368e-04,-9.233000e-01
1.903106e+01,8.954396e+01,6.472147e-04,-4.710000e-01
2.060215e+01,1.011975e+02,6.404558e-04,-4.655000e-01
2.137353e+01,1.716649e+02,8.176082e-04,-9.341000e-01
2.014065e+01,2.168519e+02,9.915549e-04,-1.510800e+00
1.869547e+01,2.508160e+02,1.185112e-03,-2.308600e+00
1.734599e+01,2.777059e+02,1.394916e-03,-3.287500e+00
1.617197e+01,2.994336e+02,1.614878e-03,-4.372100e+00
1.518751e+01,3.170622e+02,1.836818e-03,-5.554400e+00
1.438540e+01,3.312467e+02,2.050924e-03,-6.894800e+00
1.375246e+01,3.424155e+02,2.246427e-03,-8.217900e+00
1.327535e+01,3.508566e+02,2.412498e-03,-9.401500e+00
1.294285e+01,3.567637e+02,2.539251e-03,-1.032090e+01
1.274668e+01,3.602614e+02,2.618746e-03,-1.089120e+01
1.268185e+01,3.614198e+02,2.645838e-03,-1.108740e+01
1.274668e+01,3.602614e+02,2.618746e-03,-1.089120e+01
1.294285e+01,3.567637e+02,2.539251e-03,-1.032090e+01
1.327535e+01,3.508566e+02,2.412498e-03,-9.401500e+00
1.375246e+01,3.424155e+02,2.246427e-03,-8.217900e+00
1.438540e+01,3.312467e+02,2.050924e-03,-6.894800e+00
1.518751e+01,3.170622e+02,1.836818e-03,-5.554400e+00
1.617197e+01,2.994336e+02,1.614878e-03,-4.372100e+00
1.734599e+01,2.777059e+02,1.394916e-03,-3.287500e+00
1.869547e+01,2.508160e+02,1.185112e-03,-2.308600e+00
2.014065e+01,2.168519e+02,9.915549e-04,-1.510800e+00
2.137353e+01,1.716649e+02,8.176082e-04,-9.341000e-01
2.060215e+01,1.011975e+02,6.404558e-04,-4.655000e-01
2.227143e+01,1.144756e+02,6.327377e-04,-4.677000e-01
2.310531e+01,1.941890e+02,8.077552e-04,-9.410000e-01
2.177254e+01,2.453049e+02,9.796057e-04,-1.533200e+00
2.021026e+01,2.837254e+02,1.170830e-03,-2.302800e+00
1.875144e+01,3.141436e+02,1.378106e-03,-3.320200e+00
1.748230e+01,3.387222e+02,1.595417e-03,-4.520700e+00
1.641807e+01,3.586638e+02,1.814683e-03,-5.787900e+00
1.555097e+01,3.747095e+02,2.026208e-03,-7.076500e+00
1.486675e+01,3.873437e+02,2.219356e-03,-8.330800e+00
1.435098e+01,3.968923e+02,2.383425e-03,-9.593800e+00
1.399153e+01,4.035744e+02,2.508650e-03,-1.058550e+01
1.377947e+01,4.075312e+02,2.587188e-03,-1.121630e+01
1.370939e+01,4.088415e+02,2.613953e-03,-1.142400e+01
1.377947e+01,4.075312e+02,2.587188e-03,-1.121630e+01
1.399153e+01,4.035744e+02,2.508650e-03,-1.058550e+01
1.435098e+01,3.968923e+02,2.383425e-03,-9.593800e+00
1.486675e+01,3.873437e+02,2.219356e-03,-8.330800e+00
1.555097e+01,3.747095e+02,2.026208e-03,-7.076500e+00
1.641807e+01,3.586638e+02,1.814683e-03,-5.787900e+00
1.748230e+01,3.387222e+02,1.595417e-03,-4.520700e+00
1.875144e+01,3.141436e+02,1.378106e-03,-3.320200e+00
2.021026e+01,2.837254e+02,1.170830e-03,-2.302800e+00
2.177254e+01,2.453049e+02,9.796057e-04,-1.533200e+00
2.310531e+01,1.941890e+02,8.077552e-04,-9.410000e-01
2.227143e+01,1.144756e+02,6.327377e-04,-4.677000e-01
2.404381e+01,1.295896e+02,6.238692e-04,-4.756000e-01
2.494405e+01,2.198274e+02,7.964337e-04,-9.511000e-01
2.350522e+01,2.776921e+02,9.658755e-04,-1.557400e+00
2.181861e+01,3.211852e+02,1.154420e-03,-2.339700e+00
2.024370e+01,3.556194e+02,1.358790e-03,-3.321800e+00
1.887356e+01,3.834431e+02,1.573056e-03,-4.557400e+00
1.772464e+01,4.060175e+02,1.789248e-03,-5.948200e+00
1.678853e+01,4.241817e+02,1.997808e-03,-7.337800e+00
1.604986e+01,4.384839e+02,2.188249e-03,-8.653500e+00
1.549305e+01,4.492933e+02,2.350019e-03,-9.817300e+00
1.510499e+01,4.568577e+02,2.473489e-03,-1.073380e+01
1.487606e+01,4.613368e+02,2.550925e-03,-1.135200e+01
1.480040e+01,4.628202e+02,2.577316e-03,-1.159600e+01
1.487606e+01,4.613368e+02,2.550925e-03,-1.135200e+01
1.510499e+01,4.568577e+02,2.473489e-03,-1.073380e+01
1.549305e+01,4.492933e+02,2.350019e-03,-9.817300e+00
1.604986e+01,4.384839e+02,2.188249e-03,-8.653500e+00
1.678853e+01,4.241817e+02,1.997808e-03,-7.337800e+00
1.772464e+01,4.060175e+02,1.789248e-03,-5.948200e+00
1.887356e+01,3.834431e+02,1.573056e-03,-4.557400e+00
2.024370e+01,3.556194e+02,1.358790e-03,-3.321800e+00
2.181861e+01,3.211852e+02,1.154420e-03,-2.339700e+00
2.350522e+01,2.776921e+02,9.658755e-04,-1.557400e+00
2.494405e+01,2.198274e+02,7.964337e-04,-9.511000e-01
2.404381e+01,1.295896e+02,6.238692e-04,-4.756000e-01
2.592809e+01,1.467628e+02,6.140522e-04,-4.787000e-01
2.689888e+01,2.489588e+02,7.839011e-04,-9.634000e-01
2.534729e+01,3.144917e+02,9.506766e-04,-1.570400e+00
2.352851e+01,3.637485e+02,1.136254e-03,-2.376700e+00
2.183017e+01,4.027459e+02,1.337408e-03,-3.380700e+00
2.035265e+01,4.342567e+02,1.548302e-03,-4.566400e+00
1.911369e+01,4.598227e+02,1.761093e-03,-5.996300e+00
1.810422e+01,4.803940e+02,1.966371e-03,-7.504400e+00
1.730766e+01,4.965916e+02,2.153815e-03,-8.963400e+00
1.670721e+01,5.088333e+02,2.313039e-03,-1.020880e+01
1.628875e+01,5.174002e+02,2.434566e-03,-1.117440e+01
1.604187e+01,5.224728e+02,2.510784e-03,-1.179550e+01
1.596028e+01,5.241528e+02,2.536759e-03,-1.201690e+01
1.604187e+01,5.224728e+02,2.510784e-03,-1.179550e+01
1.628875e+01,5.174002e+02,2.434566e-03,-1.117440e+01
1.670721e+01,5.088333e+02,2.313039e-03,-1.020880e+01
1.730766e+01,4.965916e+02,2.153815e-03,-8.963400e+00
1.810422e+01,4.803940e+02,1.966371e-03,-7.504400e+00
1.911369e+01,4.598227e+02,1.761093e-03,-5.996300e+00
2.035265e+01,4.342567e+02,1.548302e-03,-4.566400e+00
2.183017e+01,4.027459e+02,1.337408e-03,-3.380700e+00
2.352851e+01,3.637485e+02,1.136254e-03,-2.376700e+00
2.534729e+01,3.144917e+02,9.506766e-04,-1.570400e+00
2.689888e+01,2.489588e+02,7.839011e-04,-9.634000e-01
2.592809e+01,1.467628e+02,6.140522e-04,-4.787000e-01
2.792923e+01,1.662436e+02,6.031599e-04,-4.806000e-01
2.897494e+01,2.820048e+02,7.699958e-04,-9.739000e-01
2.730360e+01,3.562363e+02,9.338129e-04,-1.590500e+00
2.534444e+01,4.120313e+02,1.116098e-03,-2.401900e+00
2.351503e+01,4.562051e+02,1.313685e-03,-3.426900e+00
2.192348e+01,4.918986e+02,1.520838e-03,-4.648600e+00
2.058889e+01,5.208582e+02,1.729853e-03,-6.025900e+00
1.950151e+01,5.441600e+02,1.931490e-03,-7.529200e+00
1.864347e+01,5.625076e+02,2.115609e-03,-9.090100e+00
1.799668e+01,5.763743e+02,2.272009e-03,-1.044620e+01
1.754592e+01,5.860783e+02,2.391380e-03,-1.152810e+01
1.727999e+01,5.918243e+02,2.466246e-03,-1.220550e+01
1.719210e+01,5.937272e+02,2.491761e-03,-1.243770e+01
1.727999e+01,5.918243e+02,2.466246e-03,-1.220550e+01
1.754592e+01,5.860783e+02,2.391380e-03,-1.152810e+01
1.799668e+01,5.763743e+02,2.272009e-03,-1.044620e+01
1.864347e+01,5.625076e+02,2.115609e-03,-9.090100e+00
1.950151e+01,5.441600e+02,1.931490e-03,-7.529200e+00
2.058889e+01,5.208582e+02,1.729853e-03,-6.025900e+00
2.192348e+01,4.918986e+02,1.520838e-03,-4.648600e+00
2.351503e+01,4.562051e+02,1.313685e-03,-3.426900e+00
2.534444e+01,4.120313e+02,1.116098e-03,-2.401900e+00
2.730360e+01,3.562363e+02,9.338129e-04,-1.590500e+00
2.897494e+01,2.820048e+02,7.699958e-04,-9.739000e-01
2.792923e+01,1.662436e+02,6.031599e-04,-4.806000e-01
3.003743e+01,1.882731e+02,5.903720e-04,-4.832000e-01
3.116207e+01,3.193741e+02,7.536706e-04,-9.845000e-01
2.936457e+01,4.034423e+02,9.140146e-04,-1.607500e+00
2.725753e+01,4.666308e+02,1.092435e-03,-2.430700e+00
2.529002e+01,5.166582e+02,1.285832e-03,-3.464500e+00
2.357833e+01,5.570816e+02,1.488593e-03,-4.710400e+00
2.214301e+01,5.898787e+02,1.693178e-03,-6.107500e+00
2.097355e+01,6.162683e+02,1.890540e-03,-7.603300e+00
2.005074e+01,6.370472e+02,2.070755e-03,-9.043800e+00
1.935513e+01,6.527514e+02,2.223838e-03,-1.049000e+01
1.887034e+01,6.637412e+02,2.340679e-03,-1.163510e+01
1.858434e+01,6.702487e+02,2.413958e-03,-1.235810e+01
1.848982e+01,6.724038e+02,2.438931e-03,-1.260650e+01
1.858434e+01,6.702487e+02,2.413958e-03,-1.235810e+01
1.887034e+01,6.637412e+02,2.340679e-03,-1.163510e+01
1.935513e+01,6.527514e+02,2.223838e-03,-1.049000e+01
2.005074e+01,6.370472e+02,2.070755e-03,-9.043800e+00
2.097355e+01,6.162683e+02,1.890540e-03,-7.603300e+00
2.214301e+01,5.898787e+02,1.693178e-03,-6.107500e+00
2.357833e+01,5.570816e+02,1.488593e-03,-4.710400e+00
2.529002e+01,5.166582e+02,1.285832e-03,-3.464500e+00
2.725753e+01,4.666308e+02,1.092435e-03,-2.430700e+00
2.936457e+01,4.034423e+02,9.140146e-04,-1.607500e+00
3.116207e+01,3.193741e+02,7.536706e-04,-9.845000e-01
3.003743e+01,1.882731e+02,5.903720e-04,-4.832000e-01
3.226357e+01,2.130889e+02,5.763650e-04,-4.898000e-01
3.347156e+01,3.614700e+02,7.357890e-04,-9.977000e-01
3.154084e+01,4.566190e+02,8.923285e-04,-1.631900e+00
2.927764e+01,5.281362e+02,1.066516e-03,-2.453000e+00
2.716432e+01,5.847576e+02,1.255325e-03,-3.500400e+00
2.532578e+01,6.305091e+02,1.453275e-03,-4.755500e+00
2.378407e+01,6.676291e+02,1.653005e-03,-6.189700e+00
2.252794e+01,6.974970e+02,1.845684e-03,-7.670000e+00
2.153674e+01,7.210147e+02,2.021623e-03,-9.199700e+00
2.078958e+01,7.387889e+02,2.171075e-03,-1.055080e+01
2.026887e+01,7.512273e+02,2.285143e-03,-1.160160e+01
1.996166e+01,7.585924e+02,2.356683e-03,-1.229870e+01
1.986014e+01,7.610316e+02,2.381065e-03,-1.255860e+01
1.996166e+01,7.585924e+02,2.356683e-03,-1.229870e+01
2.026887e+01,7.512273e+02,2.285143e-03,-1.160160e+01
2.078958e+01,7.387889e+02,2.171075e-03,-1.055080e+01
2.153674e+01,7.210147e+02,2.021623e-03,-9.199700e+00
2.252794e+01,6.974970e+02,1.845684e-03,-7.670000e+00
2.378407e+01,6.676291e+02,1.653005e-03,-6.189700e+00
2.532578e+01,6.305091e+02,1.453275e-03,-4.755500e+00
2.716432e+01,5.847576e+02,1.255325e-03,-3.500400e+00
2.927764e+01,5.281362e+02,1.066516e-03,-2.453000e+00
3.154084e+01,4.566190e+02,8.923285e-04,-1.631900e+00
3.347156e+01,3.614700e+02,7.357890e-04,-9.977000e-01
3.226357e+01,2.130889e+02,5.763650e-04,-4.898000e-01
3.458377e+01,2.409358e+02,5.599741e-04,-4.941000e-01
3.587862e+01,4.087076e+02,7.148642e-04,-1.009400e+00
3.380906e+01,5.162909e+02,8.669520e-04,-1.647400e+00
3.138311e+01,5.971542e+02,1.036186e-03,-2.477500e+00
2.911781e+01,6.611750e+02,1.219625e-03,-3.523400e+00
2.714705e+01,7.129053e+02,1.411945e-03,-4.788200e+00
2.549448e+01,7.548762e+02,1.605996e-03,-6.224700e+00
2.414801e+01,7.886474e+02,1.793195e-03,-7.764700e+00
2.308553e+01,8.152384e+02,1.964131e-03,-9.266900e+00
2.228464e+01,8.353353e+02,2.109333e-03,-1.062220e+01
2.172648e+01,8.493992e+02,2.220157e-03,-1.174000e+01
2.139718e+01,8.577269e+02,2.289662e-03,-1.246370e+01
2.128835e+01,8.604848e+02,2.313350e-03,-1.269860e+01
2.139718e+01,8.577269e+02,2.289662e-03,-1.246370e+01
2.172648e+01,8.493992e+02,2.220157e-03,-1.174000e+01
2.228464e+01,8.353353e+02,2.109333e-03,-1.062220e+01
2.308553e+01,8.152384e+02,1.964131e-03,-9.266900e+00
2.414801e+01,7.886474e+02,1.793195e-03,-7.764700e+00
2.549448e+01,7.548762e+02,1.605996e-03,-6.224700e+00
2.714705e+01,7.129053e+02,1.411945e-03,-4.788200e+00
2.911781e+01,6.611750e+02,1.219625e-03,-3.523400e+00
3.138311e+01,5.971542e+02,1.036186e-03,-2.477500e+00
3.380906e+01,5.162909e+02,8.669520e-04,-1.647400e+00
3.587862e+01,4.087076e+02,7.148642e-04,-1.009400e+00
3.458377e+01,2.409358e+02,5.599741e-04,-4.941000e-01
3.699834e+01,2.720047e+02,5.417652e-04,-4.969000e-01
3.838359e+01,4.614110e+02,6.916183e-04,-1.015200e+00
3.616954e+01,5.828673e+02,8.387605e-04,-1.660900e+00
3.357421e+01,6.741580e+02,1.002491e-03,-2.497400e+00
3.115075e+01,7.464343e+02,1.179965e-03,-3.543700e+00
2.904240e+01,8.048354e+02,1.366032e-03,-4.808900e+00
2.727445e+01,8.522185e+02,1.553772e-03,-6.242600e+00
2.583397e+01,8.903445e+02,1.734884e-03,-7.788100e+00
2.469731e+01,9.203645e+02,1.900261e-03,-9.300000e+00
2.384050e+01,9.430529e+02,2.040741e-03,-1.070280e+01
2.324337e+01,9.589304e+02,2.147962e-03,-1.180380e+01
2.289109e+01,9.683319e+02,2.215207e-03,-1.250030e+01
2.277466e+01,9.714455e+02,2.238125e-03,-1.273980e+01
2.289109e+01,9.683319e+02,2.215207e-03,-1.250030e+01
2.324337e+01,9.589304e+02,2.147962e-03,-1.180380e+01
2.384050e+01,9.430529e+02,2.040741e-03,-1.070280e+01
2.469731e+01,9.203645e+02,1.900261e-03,-9.300000e+00
2.583397e+01,8.903445e+02,1.734884e-03,-7.788100e+00
2.727445e+01,8.522185e+02,1.553772e-03,-6.242600e+00
2.904240e+01,8.048354e+02,1.366032e-03,-4.808900e+00
3.115075e+01,7.464343e+02,1.179965e-03,-3.543700e+00
3.357421e+01,6.741580e+02,1.002491e-03,-2.497400e+00
3.616954e+01,5.828673e+02,8.387605e-04,-1.660900e+00
3.838359e+01,4.614110e+02,6.916183e-04,-1.015200e+00
3.699834e+01,2.720047e+02,5.417652e-04,-4.969000e-01
3.913078e+01,3.064448e+02,5.075156e-04,-4.886000e-01
4.059587e+01,5.198329e+02,6.478950e-04,-9.997000e-01
3.825421e+01,6.566674e+02,7.857350e-04,-1.639400e+00
3.550930e+01,7.595169e+02,9.391147e-04,-2.464800e+00
3.294615e+01,8.409446e+02,1.105369e-03,-3.499700e+00
3.071628e+01,9.067401e+02,1.279673e-03,-4.734300e+00
2.884644e+01,9.601227e+02,1.455544e-03,-6.148500e+00
2.732294e+01,1.003076e+03,1.625207e-03,-7.651800e+00
2.612077e+01,1.036897e+03,1.780129e-03,-9.170100e+00
2.521457e+01,1.062458e+03,1.911728e-03,-1.050330e+01
2.458303e+01,1.080346e+03,2.012170e-03,-1.160390e+01
2.421044e+01,1.090938e+03,2.075164e-03,-1.232690e+01
2.408730e+01,1.094446e+03,2.096633e-03,-1.256820e+01
2.421044e+01,1.090938e+03,2.075164e-03,-1.232690e+01
2.458303e+01,1.080346e+03,2.012170e-03,-1.160390e+01
2.521457e+01,1.062458e+03,1.911728e-03,-1.050330e+01
2.612077e+01,1.036897e+03,1.780129e-03,-9.170100e+00
2.732294e+01,1.003076e+03,1.625207e-03,-7.651800e+00
2.884644e+01,9.601227e+02,1.455544e-03,-6.148500e+00
3.071628e+01,9.067401e+02,1.279673e-03,-4.734300e+00
3.294615e+01,8.409446e+02,1.105369e-03,-3.499700e+00
3.550930e+01,7.595169e+02,9.391147e-04,-2.464800e+00
3.825421e+01,6.566674e+02,7.857350e-04,-1.639400e+00
4.059587e+01,5.198329e+02,6.478950e-04,-9.997000e-01
3.913078e+01,3.064448e+02,5.075156e-04,-4.886000e-01
3.261644e+01,3.101956e+02,2.613194e-04,-3.145000e-01
3.383763e+01,5.261955e+02,3.336007e-04,-6.448000e-01
3.188579e+01,6.647049e+02,4.045744e-04,-1.054800e+00
2.959785e+01,7.688132e+02,4.835496e-04,-1.585900e+00
2.746141e+01,8.512376e+02,5.691538e-04,-2.260400e+00
2.560276e+01,9.178384e+02,6.589027e-04,-3.078200e+00
2.404419e+01,9.718744e+02,7.494587e-04,-4.003900e+00
2.277433e+01,1.015353e+03,8.368180e-04,-4.973300e+00
2.177229e+01,1.049588e+03,9.165873e-04,-5.957300e+00
2.101695e+01,1.075462e+03,9.843474e-04,-6.832300e+00
2.049054e+01,1.093569e+03,1.036065e-03,-7.528700e+00
2.017998e+01,1.104291e+03,1.068501e-03,-7.964900e+00
2.007734e+01,1.107841e+03,1.079555e-03,-8.119900e+00
2.017998e+01,1.104291e+03,1.068501e-03,-7.964900e+00
2.049054e+01,1.093569e+03,1.036065e-03,-7.528700e+00
2.101695e+01,1.075462e+03,9.843474e-04,-6.832300e+00
2.177229e+01,1.049588e+03,9.165873e-04,-5.957300e+00
2.277433e+01,1.015353e+03,8.368180e-04,-4.973300e+00
2.404419e+01,9.718744e+02,7.494587e-04,-4.003900e+00
2.560276e+01,9.178384e+02,6.589027e-04,-3.078200e+00
2.746141e+01,8.512376e+02,5.691538e-04,-2.260400e+00
2.959785e+01,7.688132e+02,4.835496e-04,-1.585900e+00
3.188579e+01,6.647049e+02,4.045744e-04,-1.054800e+00
3.383763e+01,5.261955e+02,3.336007e-04,-6.448000e-01
3.261644e+01,3.101956e+02,2.613194e-04,-3.145000e-01
2.608326e+01,2.873405e+02,1.311375e-04,-1.919000e-01
2.705985e+01,4.874256e+02,1.674105e-04,-3.913000e-01
2.549898e+01,6.157296e+02,2.030272e-04,-6.426000e-01
2.366931e+01,7.121672e+02,2.426593e-04,-9.711000e-01
2.196081e+01,7.885186e+02,2.856180e-04,-1.383200e+00
2.047445e+01,8.502123e+02,3.306566e-04,-1.872000e+00
1.922807e+01,9.002669e+02,3.761003e-04,-2.451600e+00
1.821256e+01,9.405424e+02,4.199397e-04,-3.077900e+00
1.741123e+01,9.722550e+02,4.599703e-04,-3.673600e+00
1.680720e+01,9.962226e+02,4.939743e-04,-4.188800e+00
1.638623e+01,1.012995e+03,5.199278e-04,-4.593100e+00
1.613787e+01,1.022927e+03,5.362049e-04,-4.850600e+00
1.605579e+01,1.026216e+03,5.417522e-04,-4.937500e+00
1.613787e+01,1.022927e+03,5.362049e-04,-4.850600e+00
1.638623e+01,1.012995e+03,5.199278e-04,-4.593100e+00
1.680720e+01,9.962226e+02,4.939743e-04,-4.188800e+00
1.741123e+01,9.722550e+02,4.599703e-04,-3.673600e+00
1.821256e+01,9.405424e+02,4.199397e-04,-3.077900e+00
1.922807e+01,9.002669e+02,3.761003e-04,-2.451600e+00
2.047445e+01,8.502123e+02,3.306566e-04,-1.872000e+00
2.196081e+01,7.885186e+02,2.856180e-04,-1.383200e+00
2.366931e+01,7.121672e+02,2.426593e-04,-9.711000e-01
2.549898e+01,6.157296e+02,2.030272e-04,-6.426000e-01
2.705985e+01,4.874256e+02,1.674105e-04,-3.913000e-01
2.608326e+01,2.873405e+02,1.311375e-04,-1.919000e-01
1.631760e+01,2.665997e+02,3.170923e-05,-7.610000e-02
1.692856e+01,4.522423e+02,4.048011e-05,-1.564000e-01
1.595208e+01,5.712851e+02,4.909229e-05,-2.521000e-01
1.480745e+01,6.607618e+02,5.867538e-05,-3.726000e-01
1.373861e+01,7.316019e+02,6.906286e-05,-5.306000e-01
1.280875e+01,7.888425e+02,7.995327e-05,-7.109000e-01
1.202902e+01,8.352841e+02,9.094162e-05,-9.228000e-01
1.139372e+01,8.726524e+02,1.015421e-04,-1.152100e+00
1.089242e+01,9.020759e+02,1.112215e-04,-1.370800e+00
1.051453e+01,9.243135e+02,1.194438e-04,-1.563400e+00
1.025117e+01,9.398755e+02,1.257193e-04,-1.715500e+00
1.009580e+01,9.490901e+02,1.296552e-04,-1.811600e+00
1.004446e+01,9.521419e+02,1.309965e-04,-1.844700e+00
1.009580e+01,9.490901e+02,1.296552e-04,-1.811600e+00
1.025117e+01,9.398755e+02,1.257193e-04,-1.715500e+00
1.051453e+01,9.243135e+02,1.194438e-04,-1.563400e+00
1.089242e+01,9.020759e+02,1.112215e-04,-1.370800e+00
1.139372e+01,8.726524e+02,1.015421e-04,-1.152100e+00
1.202902e+01,8.352841e+02,9.094162e-05,-9.228000e-01
1.280875e+01,7.888425e+02,7.995327e-05,-7.109000e-01
1.373861e+01,7.316019e+02,6.906286e-05,-5.306000e-01
1.480745e+01,6.607618e+02,5.867538e-05,-3.726000e-01
1.595208e+01,5.712851e+02,4.909229e-05,-2.521000e-01
1.692856e+01,4.522423e+02,4.048011e-05,-1.564000e-01
1.631760e+01,2.665997e+02,3.170923e-05,-7.610000e-02
1.389633e+00,2.570460e+02,1.949514e-08,-2.000000e-04
1.441663e+00,4.360360e+02,2.488757e-08,-3.000000e-04
1.358505e+00,5.508128e+02,3.018242e-08,-5.000000e-04
1.261026e+00,6.370830e+02,3.607420e-08,-6.000000e-04
1.170002e+00,7.053845e+02,4.246053e-08,-9.000000e-04
1.090814e+00,7.605739e+02,4.915606e-08,-1.100000e-03
1.024411e+00,8.053512e+02,5.591181e-08,-1.300000e-03
9.703078e-01,8.413804e+02,6.242906e-08,-1.600000e-03
9.276155e-01,8.697495e+02,6.838009e-08,-1.700000e-03
8.954342e-01,8.911902e+02,7.343520e-08,-1.900000e-03
8.730064e-01,9.061945e+02,7.729349e-08,-2.100000e-03
8.597748e-01,9.150789e+02,7.971328e-08,-2.200000e-03
8.554019e-01,9.180213e+02,8.053796e-08,-2.200000e-03
8.597748e-01,9.150789e+02,7.971328e-08,-2.200000e-03
8.730064e-01,9.061945e+02,7.729349e-08,-2.100000e-03
8.954342e-01,8.911902e+02,7.343520e-08,-1.900000e-03
9.276155e-01,8.697495e+02,6.838009e-08,-1.700000e-03
